pass,    time (ms),    total time (ms),    time,     total_time
283,    2153,    541616,    000h 00m 02.153s,    000h 09m 01.616s
284,    2143,    543759,    000h 00m 02.143s,    000h 09m 03.759s
285,    2154,    545913,    000h 00m 02.154s,    000h 09m 05.913s
286,    2146,    548059,    000h 00m 02.146s,    000h 09m 08.059s
287,    2165,    550224,    000h 00m 02.165s,    000h 09m 10.224s
288,    1701,    551925,    000h 00m 01.701s,    000h 09m 11.925s
289,    1990,    553915,    000h 00m 01.990s,    000h 09m 13.915s
290,    1974,    555889,    000h 00m 01.974s,    000h 09m 15.889s
291,    2197,    558086,    000h 00m 02.197s,    000h 09m 18.086s
292,    2045,    560131,    000h 00m 02.045s,    000h 09m 20.131s
293,    2143,    562274,    000h 00m 02.143s,    000h 09m 22.274s
294,    1887,    564161,    000h 00m 01.887s,    000h 09m 24.161s
295,    1970,    566131,    000h 00m 01.970s,    000h 09m 26.131s
296,    1962,    568093,    000h 00m 01.962s,    000h 09m 28.093s
297,    2023,    570116,    000h 00m 02.023s,    000h 09m 30.116s
298,    2161,    572277,    000h 00m 02.161s,    000h 09m 32.277s
299,    2198,    574475,    000h 00m 02.198s,    000h 09m 34.475s
300,    2001,    576476,    000h 00m 02.001s,    000h 09m 36.476s
301,    2185,    578661,    000h 00m 02.185s,    000h 09m 38.661s
302,    2043,    580704,    000h 00m 02.043s,    000h 09m 40.704s
303,    1970,    582674,    000h 00m 01.970s,    000h 09m 42.674s
304,    2041,    584715,    000h 00m 02.041s,    000h 09m 44.715s
305,    1975,    586690,    000h 00m 01.975s,    000h 09m 46.690s
306,    2010,    588700,    000h 00m 02.010s,    000h 09m 48.700s
307,    2086,    590786,    000h 00m 02.086s,    000h 09m 50.786s
308,    1920,    592706,    000h 00m 01.920s,    000h 09m 52.706s
309,    2198,    594904,    000h 00m 02.198s,    000h 09m 54.904s
310,    2183,    597087,    000h 00m 02.183s,    000h 09m 57.087s
311,    2052,    599139,    000h 00m 02.052s,    000h 09m 59.139s
312,    2062,    601201,    000h 00m 02.062s,    000h 10m 01.201s
313,    1957,    603158,    000h 00m 01.957s,    000h 10m 03.158s
314,    1744,    604902,    000h 00m 01.744s,    000h 10m 04.902s
315,    1929,    606831,    000h 00m 01.929s,    000h 10m 06.831s
316,    1945,    608776,    000h 00m 01.945s,    000h 10m 08.776s
317,    2156,    610932,    000h 00m 02.156s,    000h 10m 10.932s
318,    2048,    612980,    000h 00m 02.048s,    000h 10m 12.980s
319,    2246,    615226,    000h 00m 02.246s,    000h 10m 15.226s
320,    1969,    617195,    000h 00m 01.969s,    000h 10m 17.195s
321,    2011,    619206,    000h 00m 02.011s,    000h 10m 19.206s
322,    2201,    621407,    000h 00m 02.201s,    000h 10m 21.407s
323,    2166,    623573,    000h 00m 02.166s,    000h 10m 23.573s
324,    2103,    625676,    000h 00m 02.103s,    000h 10m 25.676s
325,    1911,    627587,    000h 00m 01.911s,    000h 10m 27.587s
326,    2096,    629683,    000h 00m 02.096s,    000h 10m 29.683s
327,    2147,    631830,    000h 00m 02.147s,    000h 10m 31.830s
328,    2064,    633894,    000h 00m 02.064s,    000h 10m 33.894s
329,    2156,    636050,    000h 00m 02.156s,    000h 10m 36.050s
330,    2149,    638199,    000h 00m 02.149s,    000h 10m 38.199s
331,    2229,    640428,    000h 00m 02.229s,    000h 10m 40.428s
332,    2240,    642668,    000h 00m 02.240s,    000h 10m 42.668s
333,    1808,    644476,    000h 00m 01.808s,    000h 10m 44.476s
334,    2111,    646587,    000h 00m 02.111s,    000h 10m 46.587s
335,    2241,    648828,    000h 00m 02.241s,    000h 10m 48.828s
336,    2358,    651186,    000h 00m 02.358s,    000h 10m 51.186s
337,    2015,    653201,    000h 00m 02.015s,    000h 10m 53.201s
338,    2156,    655357,    000h 00m 02.156s,    000h 10m 55.357s
339,    2236,    657593,    000h 00m 02.236s,    000h 10m 57.593s
340,    2032,    659625,    000h 00m 02.032s,    000h 10m 59.625s
341,    2111,    661736,    000h 00m 02.111s,    000h 11m 01.736s
342,    2228,    663964,    000h 00m 02.228s,    000h 11m 03.964s
343,    2165,    666129,    000h 00m 02.165s,    000h 11m 06.129s
344,    2311,    668440,    000h 00m 02.311s,    000h 11m 08.440s
345,    2134,    670574,    000h 00m 02.134s,    000h 11m 10.574s
346,    2145,    672719,    000h 00m 02.145s,    000h 11m 12.719s
347,    2229,    674948,    000h 00m 02.229s,    000h 11m 14.948s
348,    2220,    677168,    000h 00m 02.220s,    000h 11m 17.168s
349,    2076,    679244,    000h 00m 02.076s,    000h 11m 19.244s
350,    2219,    681463,    000h 00m 02.219s,    000h 11m 21.463s
351,    2265,    683728,    000h 00m 02.265s,    000h 11m 23.728s
352,    1895,    685623,    000h 00m 01.895s,    000h 11m 25.623s
353,    2069,    687692,    000h 00m 02.069s,    000h 11m 27.692s
354,    2183,    689875,    000h 00m 02.183s,    000h 11m 29.875s
355,    2214,    692089,    000h 00m 02.214s,    000h 11m 32.089s
356,    2291,    694380,    000h 00m 02.291s,    000h 11m 34.380s
357,    2043,    696423,    000h 00m 02.043s,    000h 11m 36.423s
358,    2299,    698722,    000h 00m 02.299s,    000h 11m 38.722s
359,    2095,    700817,    000h 00m 02.095s,    000h 11m 40.817s
360,    2215,    703032,    000h 00m 02.215s,    000h 11m 43.032s
361,    2220,    705252,    000h 00m 02.220s,    000h 11m 45.252s
362,    2085,    707337,    000h 00m 02.085s,    000h 11m 47.337s
363,    2092,    709429,    000h 00m 02.092s,    000h 11m 49.429s
364,    2298,    711727,    000h 00m 02.298s,    000h 11m 51.727s
365,    2082,    713809,    000h 00m 02.082s,    000h 11m 53.809s
366,    2208,    716017,    000h 00m 02.208s,    000h 11m 56.017s
367,    1676,    717693,    000h 00m 01.676s,    000h 11m 57.693s
368,    2144,    719837,    000h 00m 02.144s,    000h 11m 59.837s
369,    2073,    721910,    000h 00m 02.073s,    000h 12m 01.910s
370,    2256,    724166,    000h 00m 02.256s,    000h 12m 04.166s
371,    1999,    726165,    000h 00m 01.999s,    000h 12m 06.165s
372,    1936,    728101,    000h 00m 01.936s,    000h 12m 08.101s
373,    2278,    730379,    000h 00m 02.278s,    000h 12m 10.379s
374,    2235,    732614,    000h 00m 02.235s,    000h 12m 12.614s
375,    2283,    734897,    000h 00m 02.283s,    000h 12m 14.897s
376,    2301,    737198,    000h 00m 02.301s,    000h 12m 17.198s
377,    2057,    739255,    000h 00m 02.057s,    000h 12m 19.255s
378,    2101,    741356,    000h 00m 02.101s,    000h 12m 21.356s
379,    2115,    743471,    000h 00m 02.115s,    000h 12m 23.471s
380,    2258,    745729,    000h 00m 02.258s,    000h 12m 25.729s
381,    2066,    747795,    000h 00m 02.066s,    000h 12m 27.795s
382,    2332,    750127,    000h 00m 02.332s,    000h 12m 30.127s
383,    2010,    752137,    000h 00m 02.010s,    000h 12m 32.137s
384,    2265,    754402,    000h 00m 02.265s,    000h 12m 34.402s
385,    2304,    756706,    000h 00m 02.304s,    000h 12m 36.706s
386,    2222,    758928,    000h 00m 02.222s,    000h 12m 38.928s
387,    2252,    761180,    000h 00m 02.252s,    000h 12m 41.180s
388,    2155,    763335,    000h 00m 02.155s,    000h 12m 43.335s
389,    2099,    765434,    000h 00m 02.099s,    000h 12m 45.434s
390,    2135,    767569,    000h 00m 02.135s,    000h 12m 47.569s
391,    1966,    769535,    000h 00m 01.966s,    000h 12m 49.535s
392,    2051,    771586,    000h 00m 02.051s,    000h 12m 51.586s
393,    2169,    773755,    000h 00m 02.169s,    000h 12m 53.755s
394,    2241,    775996,    000h 00m 02.241s,    000h 12m 55.996s
395,    2110,    778106,    000h 00m 02.110s,    000h 12m 58.106s
396,    2295,    780401,    000h 00m 02.295s,    000h 13m 00.401s
397,    2283,    782684,    000h 00m 02.283s,    000h 13m 02.684s
398,    2131,    784815,    000h 00m 02.131s,    000h 13m 04.815s
399,    1744,    786559,    000h 00m 01.744s,    000h 13m 06.559s
400,    2301,    788860,    000h 00m 02.301s,    000h 13m 08.860s
401,    2227,    791087,    000h 00m 02.227s,    000h 13m 11.087s
402,    2028,    793115,    000h 00m 02.028s,    000h 13m 13.115s
403,    2325,    795440,    000h 00m 02.325s,    000h 13m 15.440s
404,    2103,    797543,    000h 00m 02.103s,    000h 13m 17.543s
405,    2190,    799733,    000h 00m 02.190s,    000h 13m 19.733s
406,    2083,    801816,    000h 00m 02.083s,    000h 13m 21.816s
407,    2187,    804003,    000h 00m 02.187s,    000h 13m 24.003s
408,    2055,    806058,    000h 00m 02.055s,    000h 13m 26.058s
