pass,    time (ms),    total time (ms),    time,     total_time
347,    1619,    584180,    000h 00m 01.619s,    000h 09m 44.180s
348,    1761,    585941,    000h 00m 01.761s,    000h 09m 45.941s
349,    1714,    587655,    000h 00m 01.714s,    000h 09m 47.655s
350,    1716,    589371,    000h 00m 01.716s,    000h 09m 49.371s
351,    1744,    591115,    000h 00m 01.744s,    000h 09m 51.115s
352,    1715,    592830,    000h 00m 01.715s,    000h 09m 52.830s
353,    1614,    594444,    000h 00m 01.614s,    000h 09m 54.444s
354,    1581,    596025,    000h 00m 01.581s,    000h 09m 56.025s
355,    1655,    597680,    000h 00m 01.655s,    000h 09m 57.680s
356,    1742,    599422,    000h 00m 01.742s,    000h 09m 59.422s
357,    1740,    601162,    000h 00m 01.740s,    000h 10m 01.162s
358,    1627,    602789,    000h 00m 01.627s,    000h 10m 02.789s
359,    1733,    604522,    000h 00m 01.733s,    000h 10m 04.522s
360,    1661,    606183,    000h 00m 01.661s,    000h 10m 06.183s
361,    1745,    607928,    000h 00m 01.745s,    000h 10m 07.928s
362,    1730,    609658,    000h 00m 01.730s,    000h 10m 09.658s
363,    1734,    611392,    000h 00m 01.734s,    000h 10m 11.392s
364,    1728,    613120,    000h 00m 01.728s,    000h 10m 13.120s
365,    1609,    614729,    000h 00m 01.609s,    000h 10m 14.729s
366,    1687,    616416,    000h 00m 01.687s,    000h 10m 16.416s
367,    1740,    618156,    000h 00m 01.740s,    000h 10m 18.156s
368,    1732,    619888,    000h 00m 01.732s,    000h 10m 19.888s
369,    1637,    621525,    000h 00m 01.637s,    000h 10m 21.525s
370,    1707,    623232,    000h 00m 01.707s,    000h 10m 23.232s
371,    1721,    624953,    000h 00m 01.721s,    000h 10m 24.953s
372,    1710,    626663,    000h 00m 01.710s,    000h 10m 26.663s
373,    1679,    628342,    000h 00m 01.679s,    000h 10m 28.342s
374,    1731,    630073,    000h 00m 01.731s,    000h 10m 30.073s
375,    1654,    631727,    000h 00m 01.654s,    000h 10m 31.727s
376,    1570,    633297,    000h 00m 01.570s,    000h 10m 33.297s
377,    1679,    634976,    000h 00m 01.679s,    000h 10m 34.976s
378,    1708,    636684,    000h 00m 01.708s,    000h 10m 36.684s
379,    1729,    638413,    000h 00m 01.729s,    000h 10m 38.413s
380,    1750,    640163,    000h 00m 01.750s,    000h 10m 40.163s
381,    1696,    641859,    000h 00m 01.696s,    000h 10m 41.859s
382,    1699,    643558,    000h 00m 01.699s,    000h 10m 43.558s
383,    1588,    645146,    000h 00m 01.588s,    000h 10m 45.146s
384,    1756,    646902,    000h 00m 01.756s,    000h 10m 46.902s
385,    1748,    648650,    000h 00m 01.748s,    000h 10m 48.650s
386,    1740,    650390,    000h 00m 01.740s,    000h 10m 50.390s
387,    1669,    652059,    000h 00m 01.669s,    000h 10m 52.059s
388,    1723,    653782,    000h 00m 01.723s,    000h 10m 53.782s
389,    1661,    655443,    000h 00m 01.661s,    000h 10m 55.443s
390,    1623,    657066,    000h 00m 01.623s,    000h 10m 57.066s
391,    1731,    658797,    000h 00m 01.731s,    000h 10m 58.797s
392,    1670,    660467,    000h 00m 01.670s,    000h 11m 00.467s
393,    1708,    662175,    000h 00m 01.708s,    000h 11m 02.175s
394,    1642,    663817,    000h 00m 01.642s,    000h 11m 03.817s
395,    1595,    665412,    000h 00m 01.595s,    000h 11m 05.412s
396,    1568,    666980,    000h 00m 01.568s,    000h 11m 06.980s
397,    1744,    668724,    000h 00m 01.744s,    000h 11m 08.724s
398,    1737,    670461,    000h 00m 01.737s,    000h 11m 10.461s
399,    1626,    672087,    000h 00m 01.626s,    000h 11m 12.087s
400,    1563,    673650,    000h 00m 01.563s,    000h 11m 13.650s
401,    1676,    675326,    000h 00m 01.676s,    000h 11m 15.326s
402,    1586,    676912,    000h 00m 01.586s,    000h 11m 16.912s
403,    1732,    678644,    000h 00m 01.732s,    000h 11m 18.644s
404,    1732,    680376,    000h 00m 01.732s,    000h 11m 20.376s
405,    1646,    682022,    000h 00m 01.646s,    000h 11m 22.022s
406,    1622,    683644,    000h 00m 01.622s,    000h 11m 23.644s
